timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1666221262933,329,GET /folder,200,OK,GET_FOLDER_BY_ID 1-3,text,true,,305,198,14,46,http://localhost:3000/folder,329,0,0
1666221262930,332,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-2,text,true,,243,209,14,46,http://localhost:3000/parents,332,0,0
1666221262969,295,GET /folder,200,OK,GET_FOLDER_BY_ID 1-10,text,true,,305,198,14,46,http://localhost:3000/folder,295,0,1
1666221262713,553,GET /children,200,OK,GET_CHILDREN_BY_ROOT_ID 2-6,text,true,,243,198,14,46,http://localhost:3000/children,553,0,2
1666221262983,312,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-10,text,true,,243,209,14,46,http://localhost:3000/parents,312,0,1
1666221263029,270,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-6,text,true,,243,209,14,46,http://localhost:3000/parents,270,0,0
1666221263030,272,GET /folder,200,OK,GET_FOLDER_BY_ID 1-7,text,true,,305,198,14,46,http://localhost:3000/folder,271,0,0
1666221263037,267,GET /folder,200,OK,GET_FOLDER_BY_ID 1-11,text,true,,305,198,14,46,http://localhost:3000/folder,267,0,1
1666221263031,277,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-1,text,true,,243,209,14,47,http://localhost:3000/parents,277,0,0
1666221262977,351,GET /children,200,OK,GET_CHILDREN_BY_ROOT_ID 2-10,text,true,,243,198,15,49,http://localhost:3000/children,351,0,1
1666221263024,305,GET /children,200,OK,GET_CHILDREN_BY_ROOT_ID 2-1,text,true,,243,198,15,49,http://localhost:3000/children,305,0,0
1666221263054,281,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-11,text,true,,243,209,15,49,http://localhost:3000/parents,281,0,1
1666221263068,277,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-7,text,true,,243,209,15,49,http://localhost:3000/parents,277,0,0
1666221263044,313,GET /children,200,OK,GET_CHILDREN_BY_ROOT_ID 2-11,text,true,,243,198,15,49,http://localhost:3000/children,313,0,1
1666221263067,299,GET /children,200,OK,GET_CHILDREN_BY_ROOT_ID 2-3,text,true,,243,198,15,49,http://localhost:3000/children,298,0,0
1666221263072,295,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-3,text,true,,243,209,15,49,http://localhost:3000/parents,295,0,0
1666221263105,263,GET /folder,200,OK,GET_FOLDER_BY_ID 1-12,text,true,,305,198,15,49,http://localhost:3000/folder,263,0,2
1666221263092,305,GET /children,200,OK,GET_CHILDREN_BY_ROOT_ID 2-7,text,true,,243,198,15,49,http://localhost:3000/children,305,0,0
1666221263117,280,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-12,text,true,,243,209,15,49,http://localhost:3000/parents,280,0,1
1666221263111,298,GET /children,200,OK,GET_CHILDREN_BY_ROOT_ID 2-12,text,true,,243,198,15,49,http://localhost:3000/children,298,0,1
1666221263136,273,PUT /folder,200,OK,UPDATE_FOLDER_BY_ID 5-1,text,true,,304,231,2,49,http://localhost:3000/folder,273,0,0
1666221263138,272,GET /folder,200,OK,GET_FOLDER_BY_ID 1-8,text,true,,305,198,15,49,http://localhost:3000/folder,272,0,0
1666221263137,274,GET /folder,200,OK,GET_FOLDER_BY_ID 1-4,text,true,,305,198,15,49,http://localhost:3000/folder,274,0,0
1666221263135,304,GET /children,200,OK,GET_CHILDREN_BY_ROOT_ID 2-2,text,true,,243,198,15,49,http://localhost:3000/children,304,0,0
1666221262891,548,GET /folder,200,OK,GET_FOLDER_BY_ID 1-5,text,true,,305,198,15,49,http://localhost:3000/folder,548,0,0
1666221262856,585,GET /children,200,OK,GET_CHILDREN_BY_ROOT_ID 2-4,text,true,,243,198,15,49,http://localhost:3000/children,585,0,0
1666221263171,273,GET /folder,200,OK,GET_FOLDER_BY_ID 1-13,text,true,,305,198,15,49,http://localhost:3000/folder,273,0,1
1666221263166,281,POST /addFolder,200,OK,ADD_CHILD_IN_ROOT_BY_ID 4-1,text,true,,273,212,2,49,http://localhost:3000/addFolder,281,0,0
1666221263174,276,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-8,text,true,,243,209,15,49,http://localhost:3000/parents,276,0,0
1666221263175,276,GET /folder,200,OK,GET_FOLDER_BY_ID 1-1,text,true,,305,198,15,49,http://localhost:3000/folder,276,0,0
1666221263178,373,PUT /folder,200,OK,UPDATE_FOLDER_BY_ID 5-2,text,true,,304,231,2,49,http://localhost:3000/folder,373,0,0
1666221263188,366,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-13,text,true,,243,209,15,49,http://localhost:3000/parents,366,0,1
1666221263177,378,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-4,text,true,,243,209,15,49,http://localhost:3000/parents,378,0,0
1666221263209,347,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-5,text,true,,243,209,15,49,http://localhost:3000/parents,347,0,0
1666221263238,318,GET /folder,200,OK,GET_FOLDER_BY_ID 1-14,text,true,,305,198,15,49,http://localhost:3000/folder,318,0,1
1666221263204,358,POST /addFolder,200,OK,ADD_CHILD_IN_ROOT_BY_ID 4-2,text,true,,273,212,2,49,http://localhost:3000/addFolder,358,0,0
1666221263221,364,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-9,text,true,,243,209,15,49,http://localhost:3000/parents,364,0,0
1666221263204,382,GET /folder,200,OK,GET_FOLDER_BY_ID 1-9,text,true,,305,198,15,49,http://localhost:3000/folder,382,0,0
1666221263251,349,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-14,text,true,,243,209,15,49,http://localhost:3000/parents,349,0,1
1666221263183,435,GET /children,200,OK,GET_CHILDREN_BY_ROOT_ID 2-13,text,true,,243,198,15,49,http://localhost:3000/children,435,0,2
1666221263262,357,GET /folder,200,OK,GET_FOLDER_BY_ID 1-3,text,true,,305,198,15,49,http://localhost:3000/folder,357,0,0
1666221263259,361,GET /folder,200,OK,GET_FOLDER_BY_ID 1-6,text,true,,305,198,15,49,http://localhost:3000/folder,361,0,0
1666221263265,357,GET /folder,200,OK,GET_FOLDER_BY_ID 1-10,text,true,,305,198,15,49,http://localhost:3000/folder,357,0,0
1666221263259,371,GET /children,200,OK,GET_CHILDREN_BY_ROOT_ID 2-5,text,true,,243,198,15,49,http://localhost:3000/children,371,0,0
1666221263263,368,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-2,text,true,,243,209,15,49,http://localhost:3000/parents,368,0,0
1666221263247,391,GET /children,200,OK,GET_CHILDREN_BY_ROOT_ID 2-14,text,true,,243,198,15,49,http://localhost:3000/children,391,0,1
1666221263261,386,GET /children,200,OK,GET_CHILDREN_BY_ROOT_ID 2-9,text,true,,243,198,15,49,http://localhost:3000/children,386,0,0
1666221263267,388,GET /children,200,OK,GET_CHILDREN_BY_ROOT_ID 2-6,text,true,,243,198,15,49,http://localhost:3000/children,388,0,0
1666221263296,360,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-10,text,true,,243,209,15,49,http://localhost:3000/parents,360,0,0
1666221263303,354,GET /folder,200,OK,GET_FOLDER_BY_ID 1-7,text,true,,305,198,15,49,http://localhost:3000/folder,354,0,0
1666221263300,358,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-6,text,true,,243,209,15,49,http://localhost:3000/parents,358,0,0
1666221263306,353,GET /folder,200,OK,GET_FOLDER_BY_ID 1-11,text,true,,305,198,15,49,http://localhost:3000/folder,353,0,0
1666221263307,359,GET /folder,200,OK,GET_FOLDER_BY_ID 1-15,text,true,,305,198,15,49,http://localhost:3000/folder,359,0,2
1666221263309,357,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-1,text,true,,243,209,15,49,http://localhost:3000/parents,357,0,0
1666221263322,363,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-15,text,true,,243,209,15,49,http://localhost:3000/parents,363,0,1
1666221263335,361,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-11,text,true,,243,209,15,49,http://localhost:3000/parents,361,0,0
1666221263345,352,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-7,text,true,,243,209,15,49,http://localhost:3000/parents,352,0,0
1666221263074,640,GET /folder,200,OK,GET_FOLDER_BY_ID 1-2,text,true,,305,198,15,49,http://localhost:3000/folder,640,0,0
1666221263368,347,GET /folder,200,OK,GET_FOLDER_BY_ID 1-12,text,true,,305,198,15,49,http://localhost:3000/folder,347,0,0
1666221263164,556,GET /children,200,OK,GET_CHILDREN_BY_ROOT_ID 2-8,text,true,,243,198,15,49,http://localhost:3000/children,556,0,0
1666221263357,384,GET /children,200,OK,GET_CHILDREN_BY_ROOT_ID 2-11,text,true,,243,198,15,49,http://localhost:3000/children,384,0,0
1666221263398,364,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-12,text,true,,243,209,15,49,http://localhost:3000/parents,364,0,0
1666221263366,403,GET /children,200,OK,GET_CHILDREN_BY_ROOT_ID 2-3,text,true,,243,198,15,49,http://localhost:3000/children,403,0,0
1666221263410,362,PUT /folder,200,OK,UPDATE_FOLDER_BY_ID 5-1,text,true,,304,231,2,49,http://localhost:3000/folder,362,0,0
1666221263397,382,GET /children,200,OK,GET_CHILDREN_BY_ROOT_ID 2-7,text,true,,243,198,15,49,http://localhost:3000/children,382,0,0
1666221263411,369,GET /folder,200,OK,GET_FOLDER_BY_ID 1-4,text,true,,305,198,15,49,http://localhost:3000/folder,369,0,0
1666221263440,341,GET /folder,200,OK,GET_FOLDER_BY_ID 1-5,text,true,,305,198,15,49,http://localhost:3000/folder,341,0,0
1666221263410,372,GET /folder,200,OK,GET_FOLDER_BY_ID 1-8,text,true,,305,198,15,49,http://localhost:3000/folder,372,0,0
1666221263330,474,GET /children,200,OK,GET_CHILDREN_BY_ROOT_ID 2-1,text,true,,243,198,15,49,http://localhost:3000/children,474,0,0
1666221263409,396,GET /children,200,OK,GET_CHILDREN_BY_ROOT_ID 2-12,text,true,,243,198,15,49,http://localhost:3000/children,396,0,0
1666221263439,369,GET /children,200,OK,GET_CHILDREN_BY_ROOT_ID 2-2,text,true,,243,198,15,49,http://localhost:3000/children,369,0,0
1666221263445,364,GET /folder,200,OK,GET_FOLDER_BY_ID 1-13,text,true,,305,198,15,49,http://localhost:3000/folder,364,0,0
1666221263328,482,GET /children,200,OK,GET_CHILDREN_BY_ROOT_ID 2-10,text,true,,243,198,15,49,http://localhost:3000/children,482,0,0
1666221263450,372,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-8,text,true,,243,209,15,49,http://localhost:3000/parents,372,0,0
1666221263452,371,GET /folder,200,OK,GET_FOLDER_BY_ID 1-1,text,true,,305,198,15,49,http://localhost:3000/folder,371,0,0
1666221263447,387,POST /addFolder,200,OK,ADD_CHILD_IN_ROOT_BY_ID 4-1,text,true,,273,212,2,49,http://localhost:3000/addFolder,387,0,0
1666221263551,284,PUT /folder,200,OK,UPDATE_FOLDER_BY_ID 5-2,text,true,,304,231,2,49,http://localhost:3000/folder,284,0,0
1666221263555,281,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-13,text,true,,243,209,15,49,http://localhost:3000/parents,281,0,0
1666221263441,396,GET /children,200,OK,GET_CHILDREN_BY_ROOT_ID 2-4,text,true,,243,198,15,49,http://localhost:3000/children,396,0,0
1666221263556,286,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-5,text,true,,243,209,15,49,http://localhost:3000/parents,286,0,0
1666221263555,288,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-4,text,true,,243,209,15,49,http://localhost:3000/parents,288,0,0
1666221263585,260,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-9,text,true,,243,209,15,49,http://localhost:3000/parents,260,0,0
1666221263557,289,GET /folder,200,OK,GET_FOLDER_BY_ID 1-14,text,true,,305,198,15,49,http://localhost:3000/folder,289,0,0
1666221263562,287,POST /addFolder,200,OK,ADD_CHILD_IN_ROOT_BY_ID 4-2,text,true,,273,212,2,49,http://localhost:3000/addFolder,287,0,0
1666221263587,270,GET /folder,200,OK,GET_FOLDER_BY_ID 1-9,text,true,,305,198,15,49,http://localhost:3000/folder,270,0,0
1666221263601,256,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-14,text,true,,243,209,15,49,http://localhost:3000/parents,256,0,0
1666221263619,250,GET /folder,200,OK,GET_FOLDER_BY_ID 1-3,text,true,,305,198,15,49,http://localhost:3000/folder,250,0,0
1666221263622,252,GET /folder,200,OK,GET_FOLDER_BY_ID 1-10,text,true,,305,198,15,49,http://localhost:3000/folder,252,0,0
1666221263620,255,GET /folder,200,OK,GET_FOLDER_BY_ID 1-6,text,true,,305,198,15,49,http://localhost:3000/folder,255,0,0
1666221263631,289,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-2,text,true,,243,209,15,49,http://localhost:3000/parents,289,0,0
1666221263619,302,GET /children,200,OK,GET_CHILDREN_BY_ROOT_ID 2-13,text,true,,243,198,15,49,http://localhost:3000/children,302,0,0
1666221263655,268,GET /children,200,OK,GET_CHILDREN_BY_ROOT_ID 2-6,text,true,,243,198,15,49,http://localhost:3000/children,268,0,0
1666221263659,265,GET /folder,200,OK,GET_FOLDER_BY_ID 1-11,text,true,,305,198,15,49,http://localhost:3000/folder,265,0,0
1666221263630,297,GET /children,200,OK,GET_CHILDREN_BY_ROOT_ID 2-5,text,true,,243,198,15,49,http://localhost:3000/children,297,0,0
1666221263657,271,GET /folder,200,OK,GET_FOLDER_BY_ID 1-7,text,true,,305,198,15,49,http://localhost:3000/folder,271,0,0
1666221263666,263,GET /folder,200,OK,GET_FOLDER_BY_ID 1-15,text,true,,305,198,15,49,http://localhost:3000/folder,263,0,0
1666221263658,271,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-6,text,true,,243,209,15,49,http://localhost:3000/parents,271,0,0
1666221263638,306,GET /children,200,OK,GET_CHILDREN_BY_ROOT_ID 2-14,text,true,,243,198,15,49,http://localhost:3000/children,306,0,0
1666221263647,297,GET /children,200,OK,GET_CHILDREN_BY_ROOT_ID 2-9,text,true,,243,198,15,49,http://localhost:3000/children,297,0,0
1666221263656,289,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-10,text,true,,243,209,15,49,http://localhost:3000/parents,289,0,0
1666221263685,272,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-15,text,true,,243,209,15,49,http://localhost:3000/parents,272,0,0
1666221263667,293,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-1,text,true,,243,209,15,49,http://localhost:3000/parents,293,0,0
1666221263367,595,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-3,text,true,,243,209,15,49,http://localhost:3000/parents,595,0,0
1666221263715,248,GET /folder,200,OK,GET_FOLDER_BY_ID 1-2,text,true,,305,198,15,49,http://localhost:3000/folder,248,0,0
1666221263697,266,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-11,text,true,,243,209,15,49,http://localhost:3000/parents,266,0,0
1666221263762,209,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-12,text,true,,243,209,15,49,http://localhost:3000/parents,209,0,0
1666221263781,199,GET /folder,200,OK,GET_FOLDER_BY_ID 1-4,text,true,,305,198,15,49,http://localhost:3000/folder,199,0,0
1666221263772,211,PUT /folder,200,OK,UPDATE_FOLDER_BY_ID 5-1,text,true,,304,231,2,49,http://localhost:3000/folder,211,0,0
1666221263782,259,GET /folder,200,OK,GET_FOLDER_BY_ID 1-8,text,true,,305,198,15,49,http://localhost:3000/folder,259,0,0
1666221263781,268,GET /folder,200,OK,GET_FOLDER_BY_ID 1-5,text,true,,305,198,15,49,http://localhost:3000/folder,268,0,0
1666221263809,241,GET /folder,200,OK,GET_FOLDER_BY_ID 1-13,text,true,,305,198,15,49,http://localhost:3000/folder,241,0,0
1666221263809,243,GET /children,200,OK,GET_CHILDREN_BY_ROOT_ID 2-2,text,true,,243,198,15,49,http://localhost:3000/children,243,0,0
1666221263780,278,GET /children,200,OK,GET_CHILDREN_BY_ROOT_ID 2-7,text,true,,243,198,15,49,http://localhost:3000/children,278,0,0
1666221263804,264,GET /children,200,OK,GET_CHILDREN_BY_ROOT_ID 2-1,text,true,,243,198,15,49,http://localhost:3000/children,264,0,0
1666221263769,302,GET /children,200,OK,GET_CHILDREN_BY_ROOT_ID 2-3,text,true,,243,198,15,49,http://localhost:3000/children,302,0,0
1666221263741,332,GET /children,200,OK,GET_CHILDREN_BY_ROOT_ID 2-11,text,true,,243,198,15,49,http://localhost:3000/children,332,0,0
1666221263720,354,GET /children,200,OK,GET_CHILDREN_BY_ROOT_ID 2-8,text,true,,243,198,15,49,http://localhost:3000/children,354,0,0
1666221263317,763,GET /children,200,OK,GET_CHILDREN_BY_ROOT_ID 2-15,text,true,,243,198,15,49,http://localhost:3000/children,763,0,1
1666221263843,731,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-5,text,true,,243,209,15,49,http://localhost:3000/parents,731,0,0
1666221263846,729,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-9,text,true,,243,209,15,49,http://localhost:3000/parents,729,0,0
1666221263836,740,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-13,text,true,,243,209,15,49,http://localhost:3000/parents,740,0,0
1666221263822,755,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-8,text,true,,243,209,15,49,http://localhost:3000/parents,755,0,0
1666221263835,743,PUT /folder,200,OK,UPDATE_FOLDER_BY_ID 5-2,text,true,,304,231,2,49,http://localhost:3000/folder,743,0,0
1666221263844,735,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-4,text,true,,243,209,15,49,http://localhost:3000/parents,734,0,0
1666221263849,744,POST /addFolder,200,OK,ADD_CHILD_IN_ROOT_BY_ID 4-2,text,true,,273,212,2,49,http://localhost:3000/addFolder,744,0,0
1666221263846,765,GET /folder,200,OK,GET_FOLDER_BY_ID 1-14,text,true,,305,198,15,49,http://localhost:3000/folder,765,0,0
1666221263857,758,GET /folder,200,OK,GET_FOLDER_BY_ID 1-9,text,true,,305,198,15,49,http://localhost:3000/folder,758,0,0
1666221263869,747,GET /folder,200,OK,GET_FOLDER_BY_ID 1-3,text,true,,305,198,15,49,http://localhost:3000/folder,747,0,0
1666221263874,742,GET /folder,200,OK,GET_FOLDER_BY_ID 1-10,text,true,,305,198,15,49,http://localhost:3000/folder,742,0,0
1666221263835,785,POST /addFolder,200,OK,ADD_CHILD_IN_ROOT_BY_ID 4-1,text,true,,273,212,2,49,http://localhost:3000/addFolder,785,0,0
1666221263875,746,GET /folder,200,OK,GET_FOLDER_BY_ID 1-6,text,true,,305,198,15,49,http://localhost:3000/folder,746,0,0
1666221263823,798,GET /folder,200,OK,GET_FOLDER_BY_ID 1-1,text,true,,305,198,15,49,http://localhost:3000/folder,798,0,0
1666221263857,765,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-14,text,true,,243,209,15,49,http://localhost:3000/parents,765,0,0
1666221263920,706,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-2,text,true,,243,209,15,49,http://localhost:3000/parents,706,0,0
1666221263837,789,GET /children,200,OK,GET_CHILDREN_BY_ROOT_ID 2-4,text,true,,243,198,15,49,http://localhost:3000/children,789,0,0
1666221263811,817,GET /children,200,OK,GET_CHILDREN_BY_ROOT_ID 2-10,text,true,,243,198,15,49,http://localhost:3000/children,816,0,0
1666221263805,830,GET /children,200,OK,GET_CHILDREN_BY_ROOT_ID 2-12,text,true,,243,198,15,49,http://localhost:3000/children,830,0,0
1666221263921,728,GET /children,200,OK,GET_CHILDREN_BY_ROOT_ID 2-13,text,true,,243,198,15,49,http://localhost:3000/children,728,0,0
1666221263925,725,GET /folder,200,OK,GET_FOLDER_BY_ID 1-11,text,true,,305,198,15,49,http://localhost:3000/folder,725,0,0
1666221263928,725,GET /folder,200,OK,GET_FOLDER_BY_ID 1-7,text,true,,305,198,15,49,http://localhost:3000/folder,725,0,0
1666221263945,733,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-10,text,true,,243,209,15,49,http://localhost:3000/parents,733,0,0
1666221263930,750,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-6,text,true,,243,209,15,49,http://localhost:3000/parents,750,0,0
1666221263958,725,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-15,text,true,,243,209,15,49,http://localhost:3000/parents,725,0,0
1666221263962,724,GET /parents,200,OK,GET_PARENT_BY_CHILD_ID 3-3,text,true,,243,209,15,49,http://localhost:3000/parents,724,0,0
1666221263929,758,GET /folder,200,OK,GET_FOLDER_BY_ID 1-15,text,true,,305,198,15,49,http://localhost:3000/folder,758,0,0
